Feature ID	Taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
167888f6679844f150dc3f826cdc7f58	Unassigned								
16f0c4062a7a00dc50ccd9d2691816f7	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
16f5043a68abc055b081afee068a6d4f	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae				
16fd0fd8a90d80675cdb92394a9fc400	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
170885d8bc268c371be73820038c2d29	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
1721d29acf105b11eb06d1df3b2ddaf4	Unassigned								
1733fbb8705f6c8e3b9e2db077d121df	Unassigned								
1745790db0326ec8cf220b419cc2e13a	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cystostereaceae				
176caba5a78f28847b7ae82b544c861d	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales					
177bc69bbd5cf27e7592bfd78c9d50ba	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
177bd6a1097c4a621787d508e013642a	Fungi	Ascomycota	Leotiomycetes						
177d35dca6b0127c7fa45f81ea7acb7b	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
179321966dc4935ef56c907bb00f4d2e	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
1793447adcf8edde19fc93f7d8d95196	Fungi	Basidiomycota	Moniliellomycetes	Moniliellales	Moniliellaceae	Moniliella			
17a3a2e86921d37121b21a7e75dc5b2d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
17a624cb93b92f705a1e50d962cad9ee	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				
17c43c2fae7104eca728e57b2a882fc0	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
183a36ec60d5e0aa64e7aeb094565767	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			
183b4f86b660adf6070d40486619c5d4	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
185f2281c3be6d5878c1e5f5650155be	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae				
1873b53ed53daa607c8e446a046c9761	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora			
18a02d8fcf012d213eb8a2e4b675809b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
18aeb211ab36e34ea362709b418599cb	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
18bdfaf594f0876e3c09041c68819b47	Fungi	Ascomycota	Sordariomycetes	Hypocreales					
18d36d2e708b17057c26b3bf2156e3cf	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia			
18d7316ab691f083d43a344eea4aa459	Fungi	Ascomycota	Sordariomycetes						
18e05fca355ce8601b12feb69cae1dbd	Fungi	Ascomycota	Eurotiomycetes						
18f551eaa6a67ad94df21b48925640b2	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia			
190197beb23f0e8b631edca9731fc806	Unassigned								
190474eba348958f7275b7161ac8bff2	Unassigned								
190896386676260cc3223deb06fd5833	Unassigned								
191053d780fd4a838896f4825f61dce1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae				
19437ab8105b26ff6056a8f3295fb2b0	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
196c1d11b04ef34a8c65f857648f7abe	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
19803f4367fe1c64df40897a86354902	Fungi	Basidiomycota	Tremellomycetes						
199db42e1a6b9525fa5769ce896e7f24	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia			
19adc36c3953eb512b2f0bfcc761029c	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	Capnodiales_sp		
19be7508e42dd62937f43d3ac527c463	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Thyridariaceae				
19f1954aefaed36a590d062a51e7efd6	Fungi	Ascomycota							
19ffae66972166440cc69071b1ef8007	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Stagonospora			
1a027f173533f4f95c441501f50f520f	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascaceae_gen_Incertae_sedis	Dipodascaceae_sp	SH0131208.10FU	
1a3f2338bfd99f8f2c0d82fdc0eccd4c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
1a467e75d3b4955ecf721b0ec955b8de	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces			
1a4dc9e5f59350b19bb08ba8bdb9f885	Unassigned								
1a54a4b5457a78096e345d673f52d3eb	Unassigned								
1a5cec1044ce3499088ed959f08305fe	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
1a65a271202bd9d9589c158cedb3adf9	Unassigned								
1a99912d66903a4390b43edf8ca132bf	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sp		
1ac2f97f321c86ad9cb6357c3c84cbba	Unassigned								
1ac51e0f09c418221a0d4d2e831f35ea	Unassigned								
1ac840bafc5e7e4eddc4cffabda7a52e	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
1ad2195b866ff49a78d53ef32e3b3504	Fungi	Ascomycota	Sordariomycetes	Hypocreales					
1ae2ab4101183175a744e113a1547906	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Neodevriesiaceae	Neodevriesia			
1b205975b1fed2a753754e8dd9e2374f	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
1b2265a6fc7ba5b86c983eafdb571b97	Unassigned								
1b2dffa8281503cd0dcd149aedd00bf0	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae				
1b3c7be571b8b53f2e443feec878fe7d	Fungi	Ascomycota	Sordariomycetes						
1b6acab9de061c46c3e7bee12a4395e9	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae				
1b7f180095a70689a2fda0d0f3a733f4	Fungi	Ascomycota	Leotiomycetes	Helotiales					
1b9f3768a8efdf8b32c105599ed5a20c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
1bdd1f5adda2645598e6bdae961f2c94	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
1bfaabf63c0bea32966030fddc7eee0d	Unassigned								
1c38921f16f5c5aac3dbd4747a24283b	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
1c412f5b6de7c470f932bbcdcf8dcc9a	Fungi	Ascomycota	Leotiomycetes	Chaetomellales	Chaetomellaceae	Chaetomella			
1c57b7e16fd6c6b825d9c7eac2566b30	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
1c59f5e44fb8a4a0c5aad9dea66b0dee	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Rachicladosporium			
1c6568227a2be22bf54db61697d71a39	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
1c7950f3c13fd70c0a4600d3a78a227e	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_sp		
1c7dde50048b4485f2e116faa47d964f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae				
1c8af571d23fb9a645aa1a7c769647be	Unassigned								
1c91eabdcab87ecee8bafceaee69f402	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae				
1c942ee52a968571573bdda3d76194ff	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Botryobasidiaceae	Botryobasidium			
1c9f217a2cb1c0135eb550ce12d2c71b	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium			
1cc3d3bbd11495c36090d5bc03556953	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina			
1cc6ba47392405f4a4696aa05979f573	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae				
1ce79d3e73d4d207602c141905194b23	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae				
1ceb10624b3599866a0b907d115a0c23	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae	Leptosphaeria			
1cfcab78e7a2fbbe1ffa691b3f483023	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
1d229feecf1922cf6b38ea31ac04ec0f	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dothidotthiaceae				
1d443aec6de468134bee8a8bc1a5d403	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				
1d4d3fe96693634aa60cae161efbb82d	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium			
1d50c441b32d70b64c23fc1e8f38eab0	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Pestalotiopsis			
1d56117c58053afe0f80990802e43ade	Unassigned								
1d5853bb3245086e0fed6919723c5f0d	Fungi	Ascomycota	Sordariomycetes						
1d80beb0d4a7fe5fbe3a56ae9c6888e7	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Cuniculitremaceae	Kockovaella			
1dbd5bcba310fae4a3f7144c021145c5	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
1dbf109c1c6bb87d393a656cde899def	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
1dd13676de3dc67b1b36fd1d6d78a25f	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia			
1dee14fb7aba5ad2d05321c1705dc3af	Unassigned								
1dfdbe3fdbb21dbda2a01fd854c4d477	Unassigned								
1e16bdd2f020596639cc8899071ad8c0	Unassigned								
1e288e4392ca39334f065a545b864d10	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella			
1e2df5f98c2d43d6c5a8f911e968f819	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
1e303c3efe41b680c5748171670a0868	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia			
1e4f9fbf7ed4efb1c1e3de631da90c44	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae				
1e515d0246e33aed63c5b3a33e669569	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
1e65f484f6585c896327f8033222aee3	Unassigned								
1e6d92a20c0ee25b8deb77c00c655145	Unassigned								
1e70d5b3be023afa6c9331a6987102ee	Fungi	Ascomycota	Dothideomycetes	Venturiales					
1e792d36974102bcece4d2a95b57c971	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				
1e8a6e90f900ee8fe605ce381f8a99f4	Unassigned								
1e977ba98daf12b84374be1545b13614	Fungi	Ascomycota	Dothideomycetes	Kirschsteiniotheliales	Kirschsteiniotheliaceae	Kirschsteiniothelia	Kirschsteiniothelia_arasbaranica	SH0109608.10FU	
1eb6eb696c6bf8e15eac6e477680ea16	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
1eba7860545e5fa853c98f96854ae699	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia			
1eff4203d57a3709020c9292f9c727a4	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Exobasidiaceae	Exobasidium			
1f230fd5608e869f94e66cde49fe5bb6	Unassigned								
1f2e3781f05863f725d8a37c8dbd6498	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae				
1f81af2285f7e963027222ea8820cf29	Unassigned								
1fbd0fbc64421e525c20f46f58f03481	Unassigned								
1fbfc144f063d5ee00164fb85d3ea488	Fungi	Ascomycota	Leotiomycetes	Helotiales					
1fc051b807374ff735dfb324a4e4a6f8	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sp		
1fd89118c731efe815a5f40e4013ed02	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae				
1fd9efc6473f33ac5595ddb2169ce79f	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales					
1fe9041000aad42463718657d0938a2e	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Ramularia			
1fe9f61da88c7c83d3e921fb52523e08	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Leptospora			
1ffe7245ecc762dc0ad2ef7baa1c9106	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremaceae	Papiliotrema			
2077e5d1a79b7dd0a1715e3916da9267	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae				
20844c765ee13ba2e9be546dfb048f5d	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum			
208499c5503072d81dfa7f837ffdd547	Fungi	Basidiomycota	Spiculogloeomycetes	Spiculogloeomycetes_ord_Incertae_sedis	Spiculogloeomycetes_fam_Incertae_sedis	Meniscomyces	Meniscomyces_layueensis	SH0134289.10FU	
20893a0e6c56086172fbaadc4b31cc06	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Herpotrichiellaceae_gen_Incertae_sedis	Herpotrichiellaceae_sp		
20cc93b55d2c112e2cbcc54ba4db3b29	Fungi	Ascomycota	Sordariomycetes						
21068c2ae2226d6b9b5f6c492077c25e	Unassigned								
2122d5546f9bb8511ae4f7dfc49be841	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiostomataceae				
213681a1fb46e9ad6cf24c0309143c73	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae				
215b2036cdc715ebf9a8e8b62dfed52f	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			
215dcf7ea40948a01c6d5071a00f07b5	Fungi	Basidiomycota	Tremellomycetes	Tremellales					
215f7f377243862112a286a698de932c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae				
21cbbf2a06a96d8183a2aa194d2e52d0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma			
22009f98960db1459f3a2ecfb81dbb2b	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideaceae				
220a8c3a71afa7c0af085109b5974428	Fungi	Ascomycota	Lecanoromycetes						
220c2d497e7cf80a6e5ec7960fe20cf8	Fungi	Basidiomycota	Cystobasidiomycetes						
2231f896eaa914593adcb48bdae6c9de	Fungi	Ascomycota	Dothideomycetes	Kirschsteiniotheliales	Kirschsteiniotheliaceae	Kirschsteiniothelia	Kirschsteiniothelia_arasbaranica	SH0109608.10FU	
2238d784c2a8c54540dd2f7d09454e37	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Torulaceae	Torula			
22551717690bef25330b6c6c942ce861	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae				
228aa38709ea274a076e19f83476a06e	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae				
22a30755e7cbba5f88725f123820140e	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae				
22acd2ac1cbafa7b15d34f7e325ad493	Fungi	Ascomycota	Sordariomycetes						
22ad232e4cafd6d397e996a87acc48b6	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			
22d50341f53f7ef61d4826b6e548ac89	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Strelitziana			
22f6e3bbe4dd4d29102c8bcbe7fe6b46	Fungi	Basidiomycota	Cystobasidiomycetes						
22fe511c60985defc79f873a095eadbc	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Seiridium			
2305d2f047b25e992db3974c9adf97f9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae				
231252fbfa4e4a16e8d9711737b8f839	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae				
2326a17dfc7da2befa00138b1e3c9b87	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pleosporales_gen_Incertae_sedis	Pleosporales_sp		
234e9f9171ba1287fe7bf976311c0065	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
2354d36cfb5220609da281e960f06fd3	Fungi	Ascomycota	Sordariomycetes						
23b5deeaeff109d2c2486dd27c493d69	Fungi	Ascomycota	Leotiomycetes	Helotiales					
23d52f7f38436a0ca995e5bb279892c5	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma			
23e1fbb0c7c6ac40e99fef1710389330	Fungi	Ascomycota	Sordariomycetes						
23e2ead95f7b099981e90c2a547c50b7	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
23ec2971ba69cb9da85fcc28197f2c28	Fungi	Basidiomycota	Agaricomycetes	Cantharellales					
23ed4a6513775c2966f67657b518d966	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Apiosporaceae				
24090320d6e0be369bf29d2924a478fb	Fungi	Ascomycota	Dothideomycetes	Kirschsteiniotheliales	Kirschsteiniotheliaceae	Kirschsteiniothelia	Kirschsteiniothelia_arasbaranica	SH0109608.10FU	
2414bde56ab27890d8f094ea701bdb48	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			
241eb0db06f35db7c7bcb8d2a5b5d0a9	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_sp		
241eb930537699295d040cb28532e0a7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
2445b66b587579ebb04bb67837e8bc3b	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Carlosrosaea			
24594efcfbfdf9a9d5c66666e0bfa66c	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
248efc1f56fe6537e943873e0f0fd557	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_sp		
24aa51276928d2243593198b73e9001a	Fungi	Ascomycota	Leotiomycetes						
24e1219989bf036bbae59f5e8cb25948	Unassigned								
2516712af7519e84f77464919e9be08c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
253d4d9f36d5fa4a9c56db063d49b5cd	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
25638e4ae68a4f45c9d6134366193e22	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Claviceps			
2565d86b8d06eb62ff4fdc4162b32428	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Chionosphaeraceae_gen_Incertae_sedis	Chionosphaeraceae_sp	SH0153569.10FU	
2567b4dff0da6c71c043f96c0a0f018d	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycodaceae	Hanseniaspora			
25796c5fa4f62ca3682b5454fae4cdc1	Fungi	Basidiomycota	Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera	Calocera_sp		
2580bb76e2c38b649e03e313c1904170	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Loweomyces	Loweomyces_fractipes	SH0138953.10FU	
25b3d2679b8e65583b819178b2c996a0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
25c0f9500634f8160ced740cc7c6b222	Unassigned								
25d94427cb5b504f698e8c0ff382951b	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora			
2610f7ccac262c51cf00a234c4a3f8e5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Leptosphaeriaceae				
2623375ab12d662b5cf27ae16759bde8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
2623abe438d4e87ba734cb8fd3da24e3	Unassigned								
265cd057a780b68e8f28bbb28f058a5c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae				
266690658984ae107f66c58c6dddd4f6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae				
266ba4418efcfed88a710771bd4d16cd	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Chionosphaeraceae	Chionosphaeraceae_gen_Incertae_sedis	Chionosphaeraceae_sp	SH0137451.10FU	
266eb0e50a6b451d73721ba970ef43e5	Fungi	Basidiomycota	Tremellomycetes	Tremellales					
266f43219879bf1b91f81624c2736c9e	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	Holtermanniaceae	Holtermannia			
2679fa92637945c107dae1a2c67b4454	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
267bd079f31117de7fe65d3589620107	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Schizoporaceae	Lyomyces			
267e28abf8f58ce94144b6dd2354b17d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae				
2681b76288bd39bf52e2874e98e66cdc	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				
26b0064a7038a39f9310a09109252381	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae				
26b539963b743b7514b8b9e3984c770f	Unassigned								
26bd2dbd8f2fe1d9d3846a1a15bf66c8	Fungi	Ascomycota	Dothideomycetes						
2720c7cd4b01521a308094e35c5094a4	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
2723fd538a557ec8385b5472f6d4c390	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae				
272c8de5219fa73dde9aebff64ac9525	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales					
2739c1fd503d6eed7bbd3d9f41e4ed14	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales					
274408444a4176d2edc176bdcdaed2c9	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
274adb6c1ecb99b56267f1711bc6f7da	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
276217f6e936e06cfce8135ebb83648e	Fungi	Ascomycota	Dothideomycetes	Pleosporales					
276a903e5605b6805ba7029e67ec6345	Unassigned								
2784f18752825a6e16a73546ab70ece8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
27913997f98b072c5ee4fbb281a5a915	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
27abaa86390e459d3831d9eeaa1349a0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia			
27c289ea166453deb429261b04cb8452	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
27d1671f03d9c7ac7cdaf764de698e3f	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis				
27d91d094473c29ae30a645f22c6bd2d	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae				
27f9774c9dff38e40b6420a37c9f9127	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Phaeotremellaceae	Phaeotremella			
2816c8362f2c6e16d613fc466ca4fcde	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae				
281790835cd3860681e743f8b907f41d	Unassigned								
281a3027c1d329d3d49218162dd1f9c8	Fungi	Basidiomycota	Microbotryomycetes	Microbotryales	Ustilentylomataceae	Ustilentyloma	Ustilentyloma_graminis		
284c4ed977b43e8010e055d5abf32a3a	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae	Phanerochaete			
28835ce4dc9c3ee191a18ad0c12d2423	Unassigned								
288447e489dd0ef32d86a2ca696ddc42	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora			
288918b7c0e8c2af3c3eeed663ee400c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae				
2890834f5e279c7643baeba145f3ced7	Unassigned								
28b86d8558227ed1fb0b4241264a6347	Fungi	Ascomycota	Dothideomycetes	Kirschsteiniotheliales	Kirschsteiniotheliaceae	Kirschsteiniothelia	Kirschsteiniothelia_arasbaranica	SH0109608.10FU	
28ed5293d227b15ae3d0a4e1e34431fd	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				
28f667532759b550818d80889b6bc1f8	Unassigned								
29237b9f7671c97a65e592e3cd6c057e	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				
295980fdfdae47bcd0449bb2a4d055ff	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cystostereaceae				
2985c6a46f243a6af6f322ac0196c2d3	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia			
29948089a41ae9c0dd4fa4c229c2c459	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			
299854c40ec6ca163e26874d80a36166	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium			
299b39e31fddd3c526e3b021b47cd054	Unassigned								
29a391d892562e8c8f7a8120dea9f7ca	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				
2a0e1d672fa23e8e9470066bb1f69280	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Pichiaceae	Pichia	Pichia_norvegensis		
2a5e46aa67eea647d4a9c0c4711f05a0	Fungi	Ascomycota	Lecanoromycetes	Caliciales	Physciaceae	Physcia			
2a7411f72efac4032715885a9f979524	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales					
2a8a2ccf1cc4c7691821200fe7fe7923	Unassigned								
